date,strategy_name,asset,group_id,strategy_type,action,option_type,side,strike,expiry,contracts,spot,mid,bid,ask,execution_price,iv,delta,cash_flow,pnl,execution_drag,reason,candidate_id
2025-04-03,I020,QQQ,10,insurance,CLOSE,put,1,464.0,2025-06-20,1,450.66,26.022025702482836,25.371475059920765,26.672576345044906,25.371475059920765,0.24814960282985624,-0.550468722322195,2537.1475059920767,-65.70506425620702,65.70506425620702,INSURANCE_PARTIAL_MONETIZATION,I020
2025-04-15,I020,QQQ,10,insurance,CLOSE,put,1,464.0,2025-06-20,1,457.99,32.77798014466924,31.958530641052512,33.597429648285974,31.958530641052512,0.40241527784868,-0.4801988979609245,3195.853064105251,-82.59495036167311,82.59495036167311,INSURANCE_PARTIAL_MONETIZATION,I020
2025-06-10,I020,QQQ,10,insurance,CLOSE,put,1,464.0,2025-06-20,2,534.21,0.0007193146240631471,0.0,0.010719314624063147,0.0,0.23727345987532997,-0.00013926243811148497,0.0,-1.4438629248126293,1.4438629248126293,INSURANCE_DTE_ROLL,I020
2025-09-03,I020,QQQ,11,insurance,OPEN,put,1,513.0,2026-02-20,1,570.07,11.28723431454516,11.00505345668153,11.569415172408789,11.569415172408789,0.238221595998229,-0.2010385779876129,-1156.941517240879,-28.868085786362933,28.868085786362933,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I020
2026-01-13,I020,QQQ,11,insurance,CLOSE,put,1,513.0,2026-02-20,1,626.24,0.10932743476183582,0.09932743476183582,0.11932743476183581,0.09932743476183582,0.2565489102142331,-0.0063576266404981084,9.932743476183582,-1.6499999999999995,1.6499999999999995,INSURANCE_RECOVERY_EXIT,I020
2017-05-19,I021,QQQ,1,insurance,OPEN,put,1,126.0,2017-11-17,13,137.84,1.8758913218723556,1.8289940388255468,1.9227886049191645,1.9227886049191645,0.16427213426527718,-0.19882607698391508,-2499.6251863949137,-69.4164679608515,69.4164679608515,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I021
2017-09-25,I021,QQQ,1,insurance,CLOSE,put,1,126.0,2017-11-17,13,142.8,0.11353831754092525,0.10353831754092525,0.12353831754092524,0.10353831754092525,0.17761811566413516,-0.02965713361682864,134.59981280320284,-21.449999999999996,21.449999999999996,INSURANCE_RECOVERY_EXIT,I021
2018-01-31,I021,QQQ,2,insurance,OPEN,put,1,155.0,2018-07-20,11,169.4,2.340350481499385,2.2818417194619007,2.3988592435368696,2.3988592435368696,0.17203061199993566,-0.1991704670427597,-2638.7451678905563,-71.5096382412329,71.5096382412329,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I021
2018-02-05,I021,QQQ,2,insurance,CLOSE,put,1,155.0,2018-07-20,3,158.12,6.535191251367806,6.37181147008361,6.698571032652001,6.37181147008361,0.19631786107511817,-0.4038605284165546,1911.543441025083,-50.96393438525865,50.96393438525865,INSURANCE_PARTIAL_MONETIZATION,I021
2018-02-14,I021,QQQ,2,insurance,CLOSE,put,1,155.0,2018-07-20,2,162.68,4.3413100149561075,4.232777264582205,4.44984276533001,4.232777264582205,0.1882485500716331,-0.31385560122896056,846.5554529164409,-23.006550074780574,23.006550074780574,INSURANCE_PARTIAL_MONETIZATION,I021
2018-07-10,I021,QQQ,2,insurance,CLOSE,put,1,155.0,2018-07-20,6,177.32,8.775053588688103e-05,0.0,0.010087750535886881,0.0,0.21279720279720277,-5.983335510130029e-05,0.0,-3.952650321532129,3.952650321532129,INSURANCE_DTE_ROLL,I021
2018-07-18,I021,QQQ,3,insurance,OPEN,put,1,164.0,2019-01-18,3,179.93,2.9105640975869704,2.837799995147296,2.983328200026645,2.983328200026645,0.18507397139962836,-0.20510975115454094,-894.9984600079936,-23.779230731902306,23.779230731902306,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I021
2018-10-12,I021,QQQ,3,insurance,CLOSE,put,1,164.0,2019-01-18,1,174.32,3.2406559633414034,3.1596395642578683,3.3216723624249385,3.1596395642578683,0.21491820764636035,-0.2604833676706237,315.9639564257868,-8.751639908353509,8.751639908353509,INSURANCE_PARTIAL_MONETIZATION,I021
2019-01-08,I021,QQQ,3,insurance,CLOSE,put,1,164.0,2019-01-18,2,159.52,6.46998719863862,6.308237518672654,6.631736878604586,6.308237518672654,0.3628486642189505,-0.6640484140337172,1261.6475037345308,-33.64993599319313,33.64993599319313,INSURANCE_DTE_ROLL,I021
2019-03-11,I021,QQQ,4,insurance,OPEN,put,1,156.0,2019-09-20,9,174.73,3.5732066107120346,3.483876445444234,3.6625367759798353,3.6625367759798353,0.2262889448060483,-0.20394411874247198,-3296.2830983818517,-86.24714874102061,86.24714874102061,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I021
2019-05-17,I021,QQQ,4,insurance,CLOSE,put,1,156.0,2019-09-20,4,183.04,1.1703895710351233,1.1411298317592453,1.1996493103110013,1.1411298317592453,0.2278023369249841,-0.09608431459602733,456.4519327036981,-14.303895710351197,14.303895710351197,INSURANCE_PARTIAL_MONETIZATION,I021
2019-09-10,I021,QQQ,4,insurance,CLOSE,put,1,156.0,2019-09-20,5,190.64,1.4633164585467874e-05,0.0,0.010014633164585469,0.0,0.28223066533053337,-7.698017358285666e-06,0.0,-3.257316582292734,3.257316582292734,INSURANCE_DTE_ROLL,I021
2019-10-03,I021,QQQ,5,insurance,OPEN,put,1,164.0,2020-03-20,1,186.07,3.8672387302343125,3.7705577619784547,3.9639196984901703,3.9639196984901703,0.2534767039139052,-0.19856424798989253,-396.391969849017,-10.318096825585782,10.318096825585782,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I021
2020-03-10,I021,QQQ,5,insurance,CLOSE,put,1,164.0,2020-03-20,1,204.11,0.11119122491048605,0.10119122491048606,0.12119122491048605,0.10119122491048606,0.6198628281856864,-0.014530097640454856,10.119122491048605,-1.6499999999999995,1.6499999999999995,INSURANCE_DTE_ROLL,I021
2020-03-18,I021,QQQ,6,insurance,OPEN,put,1,140.0,2020-09-18,4,176.6,7.979289885070877,7.779807637944105,8.178772132197649,8.178772132197649,0.48169086132339994,-0.19907216711792994,-3271.5088528790593,-82.39289885070883,82.39289885070883,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I021
2020-03-19,I021,QQQ,6,insurance,CLOSE,put,1,140.0,2020-09-18,2,177.66,7.931323703591076,7.733040611001299,8.129606796180854,7.733040611001299,0.48662579009072776,-0.1959493819065343,1546.60812220026,-40.95661851795534,40.95661851795534,INSURANCE_PARTIAL_MONETIZATION,I021
2020-09-08,I021,QQQ,6,insurance,CLOSE,put,1,140.0,2020-09-18,2,269.95,3.7652283374593855e-08,0.0,0.010000037652283375,0.0,0.7063964623078347,-7.019205237267337e-09,0.0,-1.300007530456675,1.300007530456675,INSURANCE_DTE_ROLL,I021
2020-09-16,I021,QQQ,7,insurance,OPEN,put,1,226.0,2021-03-19,1,274.61,9.47713800926256,9.240209559030996,9.714066459494125,9.714066459494125,0.3827483595490371,-0.19879467013126653,-971.4066459494126,-24.34284502315647,24.34284502315647,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I021
2021-03-09,I021,QQQ,7,insurance,CLOSE,put,1,226.0,2021-03-19,1,311.77,4.01162503372624e-05,0.0,0.010040116250337263,0.0,0.45417018154408695,-7.960560213665718e-06,0.0,-0.6540116250337262,0.6540116250337262,INSURANCE_DTE_ROLL,I021
2021-03-17,I021,QQQ,8,insurance,OPEN,put,1,264.0,2021-09-17,4,321.9,11.811685979157659,11.516393829678718,12.1069781286366,12.1069781286366,0.3975927309898332,-0.20150672034675848,-4842.79125145464,-120.71685979157644,120.71685979157644,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I021
2021-09-07,I021,QQQ,8,insurance,CLOSE,put,1,264.0,2021-09-17,4,382.11,3.6388685028170566e-13,0.0,0.010000000000363886,0.0,0.30678087461725684,-1.3864954673325264e-13,0.0,-2.6000000001455548,2.6000000001455548,INSURANCE_DTE_ROLL,I021
2021-10-20,I021,QQQ,9,insurance,OPEN,put,1,321.0,2022-04-14,1,374.98,9.547508212221757,9.308820506916213,9.786195917527301,9.786195917527301,0.2984111053916925,-0.19891024461386397,-978.6195917527301,-24.518770530554427,24.518770530554427,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I021
2022-04-04,I021,QQQ,9,insurance,CLOSE,put,1,321.0,2022-04-14,1,369.3,0.03707673627652319,0.02707673627652319,0.047076736276523194,0.02707673627652319,0.3371465825259533,-0.005542682316432594,2.7076736276523192,-1.6500000000000004,1.6500000000000004,INSURANCE_DTE_ROLL,I021
2022-08-23,I021,QQQ,10,insurance,OPEN,put,1,265.0,2023-02-17,4,314.1,10.102830024732725,9.850259274114407,10.355400775351043,10.355400775351043,0.3633048802277972,-0.19997878144415482,-4142.160310140417,-103.62830024732725,103.62830024732725,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I021
2022-09-09,I021,QQQ,10,insurance,CLOSE,put,1,265.0,2023-02-17,2,307.09,10.17298608049947,9.918661428486983,10.427310732511957,9.918661428486983,0.35842276997584266,-0.2160236775510057,1983.7322856973965,-52.16493040249742,52.16493040249742,INSURANCE_PARTIAL_MONETIZATION,I021
2023-02-07,I021,QQQ,10,insurance,CLOSE,put,1,265.0,2023-02-17,2,309.88,0.004349829079671408,0.0,0.014349829079671408,0.0,0.3099106751000387,-0.0009768474052044614,0.0,-2.1699658159342814,2.1699658159342814,INSURANCE_DTE_ROLL,I021
2023-03-14,I021,QQQ,11,insurance,OPEN,put,1,250.0,2023-09-15,4,297.37,10.505736629273443,10.243093213541608,10.768380045005278,10.768380045005278,0.38851495670661423,-0.19924944124987237,-4307.352018002111,-107.65736629273414,107.65736629273414,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I021
2023-07-19,I021,QQQ,11,insurance,CLOSE,put,1,250.0,2023-09-15,4,385.65,0.011301849054841329,0.0013018490548413284,0.02130184905484133,0.0013018490548413284,0.35603438548897615,-0.0007347141555384501,0.5207396219365313,-6.6,6.6,INSURANCE_RECOVERY_EXIT,I021
2023-09-27,I021,QQQ,12,insurance,OPEN,put,1,315.0,2024-03-15,1,355.04,8.30537575249231,8.097741358680002,8.513010146304618,8.513010146304618,0.2803944096952528,-0.19934221645236336,-851.3010146304617,-21.413439381230774,21.413439381230774,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I021
2023-12-11,I021,QQQ,12,insurance,CLOSE,put,1,315.0,2024-03-15,1,395.52,0.6795434818396267,0.6625548947936359,0.6965320688856174,0.6625548947936359,0.26266539086605567,-0.0313492919294773,66.25548947936359,-2.348858704599071,2.348858704599071,INSURANCE_RECOVERY_EXIT,I021
2024-08-06,I021,QQQ,13,insurance,OPEN,put,1,398.0,2025-01-17,6,439.53,8.52205767868739,8.309006236720204,8.735109120654574,8.735109120654574,0.2375981422275279,-0.20120933420099346,-5241.065472392745,-131.73086518031084,131.73086518031084,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I021
2024-08-09,I021,QQQ,13,insurance,CLOSE,put,1,398.0,2025-01-17,3,450.41,6.714174129249017,6.546319776017791,6.8820284824802425,6.546319776017791,0.24153018731579065,-0.16294517794518582,1963.8959328053375,-52.306305969367735,52.306305969367735,INSURANCE_PARTIAL_MONETIZATION,I021
2024-11-27,I021,QQQ,13,insurance,CLOSE,put,1,398.0,2025-01-17,3,505.3,0.036553921211046614,0.026553921211046612,0.046553921211046616,0.026553921211046612,0.2382411467812036,-0.002650986907587348,7.966176363313984,-4.950000000000001,4.950000000000001,INSURANCE_RECOVERY_EXIT,I021
2024-12-20,I021,QQQ,14,insurance,OPEN,put,1,471.0,2025-06-20,1,518.66,9.634006642502442,9.39315647643988,9.874856808565003,9.874856808565003,0.21647590297028257,-0.20145815262445874,-987.4856808565003,-24.735016606256103,24.735016606256103,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I021
2025-06-10,I021,QQQ,14,insurance,CLOSE,put,1,471.0,2025-06-20,1,534.21,0.0025832530642407314,0.0,0.012583253064240732,0.0,0.23337780086482848,-0.0004716855687805458,0.0,-0.9083253064240732,0.9083253064240732,INSURANCE_DTE_ROLL,I021
2025-08-06,I021,QQQ,15,insurance,OPEN,put,1,510.0,2026-01-16,6,567.32,11.277936523625556,10.995988110534917,11.559884936716195,11.559884936716195,0.24479793592703325,-0.20062385342836614,-6935.930962029716,-173.06904785438334,173.06904785438334,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I021
2026-01-06,I021,QQQ,15,insurance,CLOSE,put,1,510.0,2026-01-16,6,623.42,2.0931346000179754e-06,0.0,0.010002093134600019,0.0,0.24859695710756793,-4.2826933384204215e-07,0.0,-3.901255880760011,3.901255880760011,INSURANCE_DTE_ROLL,I021
2017-05-19,I022,QQQ,1,insurance,OPEN,put,1,126.0,2017-11-17,13,137.84,1.8758913218723556,1.8289940388255468,1.9227886049191645,1.9227886049191645,0.16427213426527718,-0.19882607698391508,-2499.6251863949137,-69.4164679608515,69.4164679608515,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I022
2017-09-25,I022,QQQ,1,insurance,CLOSE,put,1,126.0,2017-11-17,13,142.8,0.11353831754092525,0.10353831754092525,0.12353831754092524,0.10353831754092525,0.17761811566413516,-0.02965713361682864,134.59981280320284,-21.449999999999996,21.449999999999996,INSURANCE_RECOVERY_EXIT,I022
2018-01-31,I022,QQQ,2,insurance,OPEN,put,1,155.0,2018-07-20,11,169.4,2.340350481499385,2.2818417194619007,2.3988592435368696,2.3988592435368696,0.17203061199993566,-0.1991704670427597,-2638.7451678905563,-71.5096382412329,71.5096382412329,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I022
2018-02-05,I022,QQQ,2,insurance,CLOSE,put,1,155.0,2018-07-20,3,158.12,6.535191251367806,6.37181147008361,6.698571032652001,6.37181147008361,0.19631786107511817,-0.4038605284165546,1911.543441025083,-50.96393438525865,50.96393438525865,INSURANCE_PARTIAL_MONETIZATION,I022
2018-02-14,I022,QQQ,2,insurance,CLOSE,put,1,155.0,2018-07-20,2,162.68,4.3413100149561075,4.232777264582205,4.44984276533001,4.232777264582205,0.1882485500716331,-0.31385560122896056,846.5554529164409,-23.006550074780574,23.006550074780574,INSURANCE_PARTIAL_MONETIZATION,I022
2018-07-10,I022,QQQ,2,insurance,CLOSE,put,1,155.0,2018-07-20,6,177.32,8.775053588688103e-05,0.0,0.010087750535886881,0.0,0.21279720279720277,-5.983335510130029e-05,0.0,-3.952650321532129,3.952650321532129,INSURANCE_DTE_ROLL,I022
2018-07-18,I022,QQQ,3,insurance,OPEN,put,1,164.0,2019-01-18,7,179.93,2.9105640975869704,2.837799995147296,2.983328200026645,2.983328200026645,0.18507397139962836,-0.20510975115454094,-2088.3297400186516,-55.484871707772044,55.484871707772044,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I022
2018-10-12,I022,QQQ,3,insurance,CLOSE,put,1,164.0,2019-01-18,2,174.32,3.2406559633414034,3.1596395642578683,3.3216723624249385,3.1596395642578683,0.21491820764636035,-0.2604833676706237,631.9279128515736,-17.503279816707018,17.503279816707018,INSURANCE_PARTIAL_MONETIZATION,I022
2018-10-18,I022,QQQ,3,insurance,CLOSE,put,1,164.0,2019-01-18,1,173.18,3.5422196850208394,3.4536641928953182,3.6307751771463606,3.4536641928953182,0.2212968274978234,-0.2800947896101419,345.36641928953185,-9.505549212552117,9.505549212552117,INSURANCE_PARTIAL_MONETIZATION,I022
2019-01-08,I022,QQQ,3,insurance,CLOSE,put,1,164.0,2019-01-18,4,159.52,6.46998719863862,6.308237518672654,6.631736878604586,6.308237518672654,0.3628486642189505,-0.6640484140337172,2523.2950074690616,-67.29987198638626,67.29987198638626,INSURANCE_DTE_ROLL,I022
2019-03-11,I022,QQQ,4,insurance,OPEN,put,1,156.0,2019-09-20,12,174.73,3.5732066107120346,3.483876445444234,3.6625367759798353,3.6625367759798353,0.2262889448060483,-0.20394411874247198,-4395.044131175802,-114.99619832136082,114.99619832136082,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I022
2019-05-17,I022,QQQ,4,insurance,CLOSE,put,1,156.0,2019-09-20,6,183.04,1.1703895710351233,1.1411298317592453,1.1996493103110013,1.1411298317592453,0.2278023369249841,-0.09608431459602733,684.6778990555472,-21.4558435655268,21.4558435655268,INSURANCE_PARTIAL_MONETIZATION,I022
2019-09-10,I022,QQQ,4,insurance,CLOSE,put,1,156.0,2019-09-20,6,190.64,1.4633164585467874e-05,0.0,0.010014633164585469,0.0,0.28223066533053337,-7.698017358285666e-06,0.0,-3.908779898751281,3.908779898751281,INSURANCE_DTE_ROLL,I022
2019-10-03,I022,QQQ,5,insurance,OPEN,put,1,164.0,2020-03-20,1,186.07,3.8672387302343125,3.7705577619784547,3.9639196984901703,3.9639196984901703,0.2534767039139052,-0.19856424798989253,-396.391969849017,-10.318096825585782,10.318096825585782,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I022
2020-03-10,I022,QQQ,5,insurance,CLOSE,put,1,164.0,2020-03-20,1,204.11,0.11119122491048605,0.10119122491048606,0.12119122491048605,0.10119122491048606,0.6198628281856864,-0.014530097640454856,10.119122491048605,-1.6499999999999995,1.6499999999999995,INSURANCE_DTE_ROLL,I022
2020-03-18,I022,QQQ,6,insurance,OPEN,put,1,140.0,2020-09-18,6,176.6,7.979289885070877,7.779807637944105,8.178772132197649,8.178772132197649,0.48169086132339994,-0.19907216711792994,-4907.263279318589,-123.58934827606326,123.58934827606326,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I022
2020-03-19,I022,QQQ,6,insurance,CLOSE,put,1,140.0,2020-09-18,3,177.66,7.931323703591076,7.733040611001299,8.129606796180854,7.733040611001299,0.48662579009072776,-0.1959493819065343,2319.91218330039,-61.43492777693302,61.43492777693302,INSURANCE_PARTIAL_MONETIZATION,I022
2020-09-08,I022,QQQ,6,insurance,CLOSE,put,1,140.0,2020-09-18,3,269.95,3.7652283374593855e-08,0.0,0.010000037652283375,0.0,0.7063964623078347,-7.019205237267337e-09,0.0,-1.9500112956850126,1.9500112956850126,INSURANCE_DTE_ROLL,I022
2020-09-16,I022,QQQ,7,insurance,OPEN,put,1,226.0,2021-03-19,2,274.61,9.47713800926256,9.240209559030996,9.714066459494125,9.714066459494125,0.3827483595490371,-0.19879467013126653,-1942.8132918988251,-48.68569004631294,48.68569004631294,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I022
2020-09-17,I022,QQQ,7,insurance,CLOSE,put,1,226.0,2021-03-19,1,270.32,10.088452521575384,9.836241208535998,10.34066383461477,9.836241208535998,0.37885721180705834,-0.213347551795719,983.6241208535998,-25.871131303938547,25.871131303938547,INSURANCE_PARTIAL_MONETIZATION,I022
2021-03-09,I022,QQQ,7,insurance,CLOSE,put,1,226.0,2021-03-19,1,311.77,4.01162503372624e-05,0.0,0.010040116250337263,0.0,0.45417018154408695,-7.960560213665718e-06,0.0,-0.6540116250337262,0.6540116250337262,INSURANCE_DTE_ROLL,I022
2021-03-17,I022,QQQ,8,insurance,OPEN,put,1,264.0,2021-09-17,6,321.9,11.811685979157659,11.516393829678718,12.1069781286366,12.1069781286366,0.3975927309898332,-0.20150672034675848,-7264.186877181959,-181.0752896873647,181.0752896873647,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I022
2021-09-07,I022,QQQ,8,insurance,CLOSE,put,1,264.0,2021-09-17,6,382.11,3.6388685028170566e-13,0.0,0.010000000000363886,0.0,0.30678087461725684,-1.3864954673325264e-13,0.0,-3.9000000002183324,3.9000000002183324,INSURANCE_DTE_ROLL,I022
2022-01-03,I022,QQQ,9,insurance,OPEN,put,1,345.0,2022-07-15,7,401.68,10.020526022557718,9.770012871993774,10.271039173121661,10.271039173121661,0.27887805812775457,-0.19943743460940735,-7189.727421185162,-179.9092053947603,179.9092053947603,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I022
2022-01-21,I022,QQQ,9,insurance,CLOSE,put,1,345.0,2022-07-15,2,351.69,22.0920191779731,21.53971869852377,22.64431965742243,21.53971869852377,0.26110525241849514,-0.42432230677928195,4307.943739704754,-111.76009588986578,111.76009588986578,INSURANCE_PARTIAL_MONETIZATION,I022
2022-01-27,I022,QQQ,9,insurance,CLOSE,put,1,345.0,2022-07-15,1,341.1,26.4781147866139,25.816161916948552,27.14006765627925,25.816161916948552,0.2608878399419678,-0.4922028409395856,2581.6161916948554,-66.8452869665349,66.8452869665349,INSURANCE_PARTIAL_MONETIZATION,I022
2022-07-05,I022,QQQ,9,insurance,CLOSE,put,1,345.0,2022-07-15,4,286.96,57.931171703970165,56.48289241137091,59.37945099656942,56.48289241137091,0.3486,-0.9990287409672054,22593.156964548365,-581.9117170397011,581.9117170397011,INSURANCE_DTE_ROLL,I022
2023-03-14,I022,QQQ,10,insurance,OPEN,put,1,250.0,2023-09-15,6,297.37,10.505736629273443,10.243093213541608,10.768380045005278,10.768380045005278,0.38851495670661423,-0.19924944124987237,-6461.028027003167,-161.4860494391012,161.4860494391012,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I022
2023-07-19,I022,QQQ,10,insurance,CLOSE,put,1,250.0,2023-09-15,6,385.65,0.011301849054841329,0.0013018490548413284,0.02130184905484133,0.0013018490548413284,0.35603438548897615,-0.0007347141555384501,0.781109432904797,-9.9,9.9,INSURANCE_RECOVERY_EXIT,I022
2023-09-27,I022,QQQ,11,insurance,OPEN,put,1,315.0,2024-03-15,1,355.04,8.30537575249231,8.097741358680002,8.513010146304618,8.513010146304618,0.2803944096952528,-0.19934221645236336,-851.3010146304617,-21.413439381230774,21.413439381230774,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I022
2023-12-11,I022,QQQ,11,insurance,CLOSE,put,1,315.0,2024-03-15,1,395.52,0.6795434818396267,0.6625548947936359,0.6965320688856174,0.6625548947936359,0.26266539086605567,-0.0313492919294773,66.25548947936359,-2.348858704599071,2.348858704599071,INSURANCE_RECOVERY_EXIT,I022
2024-08-06,I022,QQQ,12,insurance,OPEN,put,1,398.0,2025-01-17,8,439.53,8.52205767868739,8.309006236720204,8.735109120654574,8.735109120654574,0.2375981422275279,-0.20120933420099346,-6988.0872965236595,-175.64115357374777,175.64115357374777,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I022
2024-08-09,I022,QQQ,12,insurance,CLOSE,put,1,398.0,2025-01-17,4,450.41,6.714174129249017,6.546319776017791,6.8820284824802425,6.546319776017791,0.24153018731579065,-0.16294517794518582,2618.5279104071165,-69.7417412924903,69.7417412924903,INSURANCE_PARTIAL_MONETIZATION,I022
2024-11-27,I022,QQQ,12,insurance,CLOSE,put,1,398.0,2025-01-17,4,505.3,0.036553921211046614,0.026553921211046612,0.046553921211046616,0.026553921211046612,0.2382411467812036,-0.002650986907587348,10.621568484418646,-6.600000000000001,6.600000000000001,INSURANCE_RECOVERY_EXIT,I022
2024-12-20,I022,QQQ,13,insurance,OPEN,put,1,471.0,2025-06-20,1,518.66,9.634006642502442,9.39315647643988,9.874856808565003,9.874856808565003,0.21647590297028257,-0.20145815262445874,-987.4856808565003,-24.735016606256103,24.735016606256103,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I022
